event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
MLI8017,"15 January 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Islamic State (Sahel)",,2,27,"Civilian targeting",466,"Western Africa",Mali,Gao,Ansongo,Ansongo,Monzonga,15.7285,0.4625,1,"Studio Tamani",National,"On 15 January 2023, presumed IS Sahel militants abducted a pastoralist man and seized sheep, goats, and cows in the village of Monzonga (Ansongo, Gao).",0,,1674503639
MLI8017,"15 January 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Civilians (Mali)","Pastoralists (Mali)",7,27,"Civilian targeting",466,"Western Africa",Mali,Gao,Ansongo,Ansongo,Monzonga,15.7285,0.4625,1,"Studio Tamani",National,"On 15 January 2023, presumed IS Sahel militants abducted a pastoralist man and seized sheep, goats, and cows in the village of Monzonga (Ansongo, Gao).",0,,1674503639
MLI8025,"15 January 2023",2023,1,"Political violence",Battles,"Armed clash","Military Forces of Mali (2021-)","Wagner Group",1,12,,466,"Western Africa",Mali,Mopti,Mopti,Soye,Seguera,14.1308,-4.276,2,"Undisclosed Source","Local partner-Other","On 15 January 2023, FAMA and Wagner forces conducted airstrikes in the bush near the village of Seguera (Mopti, Mopti). JNIM militants engaged aircrafts with gunfire. One militant and four civilians were killed, and four militants and about ten civilians were wounded.",5,,1674503639
MLI8025,"15 January 2023",2023,1,"Political violence",Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,12,,466,"Western Africa",Mali,Mopti,Mopti,Soye,Seguera,14.1308,-4.276,2,"Undisclosed Source","Local partner-Other","On 15 January 2023, FAMA and Wagner forces conducted airstrikes in the bush near the village of Seguera (Mopti, Mopti). JNIM militants engaged aircrafts with gunfire. One militant and four civilians were killed, and four militants and about ten civilians were wounded.",5,,1674503639
MLI8027,"15 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"Military Forces of Mali (2021-)","Wagner Group",1,17,"Civilian targeting",466,"Western Africa",Mali,Mopti,Mopti,Soye,Seguera,14.1308,-4.276,1,"Undisclosed Source; Whatsapp","Local partner-Other","On 15 January 2023, FAMa and Wagner forces killed two people, including one by slitting the throat and the other by burning, killed a cow, and burned a motorcycle in the village of Seguera (Mopti, Mopti).",2,,1674503639
MLI8027,"15 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"Civilians (Mali)",,7,17,"Civilian targeting",466,"Western Africa",Mali,Mopti,Mopti,Soye,Seguera,14.1308,-4.276,1,"Undisclosed Source; Whatsapp","Local partner-Other","On 15 January 2023, FAMa and Wagner forces killed two people, including one by slitting the throat and the other by burning, killed a cow, and burned a motorcycle in the village of Seguera (Mopti, Mopti).",2,,1674503639
MLI8028,"15 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"Military Forces of Mali (2021-)","Wagner Group",1,17,"Civilian targeting",466,"Western Africa",Mali,Segou,Segou,Souba,Kamiti,13.6588,-6.7643,1,"Undisclosed Source","Local partner-Other","On 15 January 2023, FAMa and Wagner forces conducted an air-supported operation aboard helicopters in the village of Kamiti (Souba, Segou). Three persons were killed and one wounded.",3,,1674503639
MLI8028,"15 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"Civilians (Mali)",,7,17,"Civilian targeting",466,"Western Africa",Mali,Segou,Segou,Souba,Kamiti,13.6588,-6.7643,1,"Undisclosed Source","Local partner-Other","On 15 January 2023, FAMa and Wagner forces conducted an air-supported operation aboard helicopters in the village of Kamiti (Souba, Segou). Three persons were killed and one wounded.",3,,1674503639
MLI8035,"15 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"Military Forces of Mali (2021-)",,1,17,"Civilian targeting",466,"Western Africa",Mali,Mopti,Bankass,Diallassagou,Doukoro,13.6903,-3.7278,1,Twitter,"New media","On 15 January 2023, soldiers attacked the village of Doukoro (Bankass, Mopti). Two persons, including an elderly man and a child from the Fulani community were killed, houses burned, and livestock seized.",2,,1674503639
MLI8035,"15 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"Civilians (Mali)","Fulani Ethnic Group (Mali); Pastoralists (Mali)",7,17,"Civilian targeting",466,"Western Africa",Mali,Mopti,Bankass,Diallassagou,Doukoro,13.6903,-3.7278,1,Twitter,"New media","On 15 January 2023, soldiers attacked the village of Doukoro (Bankass, Mopti). Two persons, including an elderly man and a child from the Fulani community were killed, houses burned, and livestock seized.",2,,1674503639
MLI8014,"15 January 2023",2023,1,"Political violence",Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,12,,466,"Western Africa",Mali,Kayes,Diema,Gomitradougou,Gomitra,14.4272,-8.2742,2,"Al Zallaqa; FAMAMali; Twitter; Undisclosed Source; Whatsapp","Local partner-Other","On 15 January 2023, JNIM militants ambushed a Malian army escort near Gomitra (Diema, Kayes). Four soldiers and a carter passing by were killed, three soldiers were wounded, and two vehicles destroyed. FAMa reported that 15 militants were killed. Two persons travelling on motorcycles were arrested. JNIM claimed responsibility and showed two vehicles, weapons, ammunition, and equipment captured, and acknowledged one dead in its ranks. 6 fatalities coded.",6,,1680570807
MLI8014,"15 January 2023",2023,1,"Political violence",Battles,"Armed clash","Military Forces of Mali (2021-)",,1,12,,466,"Western Africa",Mali,Kayes,Diema,Gomitradougou,Gomitra,14.4272,-8.2742,2,"Al Zallaqa; FAMAMali; Twitter; Undisclosed Source; Whatsapp","Local partner-Other","On 15 January 2023, JNIM militants ambushed a Malian army escort near Gomitra (Diema, Kayes). Four soldiers and a carter passing by were killed, three soldiers were wounded, and two vehicles destroyed. FAMa reported that 15 militants were killed. Two persons travelling on motorcycles were arrested. JNIM claimed responsibility and showed two vehicles, weapons, ammunition, and equipment captured, and acknowledged one dead in its ranks. 6 fatalities coded.",6,,1680570807
MLI8009,"14 January 2023",2023,1,"Political violence",Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,24,,466,"Western Africa",Mali,Segou,Segou,N'koumandougou,Doura,13.9284,-6.2078,1,"Undisclosed Source","Local partner-Other","On 14 January 2023, JNIM attacked the Donso/Donzo militia camp in the village of Doura (Segou, Segou). The militiamen fled. There were no casualties. JNIM seized all the equipment at the camp and a large amount of harvested cereals.",0,,1674503639
MLI8009,"14 January 2023",2023,1,"Political violence",Battles,"Armed clash","Dozo Communal Militia (Mali)",,4,24,,466,"Western Africa",Mali,Segou,Segou,N'koumandougou,Doura,13.9284,-6.2078,1,"Undisclosed Source","Local partner-Other","On 14 January 2023, JNIM attacked the Donso/Donzo militia camp in the village of Doura (Segou, Segou). The militiamen fled. There were no casualties. JNIM seized all the equipment at the camp and a large amount of harvested cereals.",0,,1674503639
MLI8026,"14 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"JNIM: Group for Support of Islam and Muslims",,2,27,"Civilian targeting",466,"Western Africa",Mali,Mopti,Djenne,Femaye,Taga,13.969,-4.3987,1,"Undisclosed Source","Local partner-Other","On 14 January 2023, JNIM militants killed a young man from the Bambara community who was a former Donso/Dozo militiaman in the village of Taga (Djenne, Mopti). The victim was suspected of collaborating with FAMa and Wagner.",1,,1674503639
MLI8026,"14 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"Civilians (Mali)","Former Dozo Communal Militia (Mali)",7,27,"Civilian targeting",466,"Western Africa",Mali,Mopti,Djenne,Femaye,Taga,13.969,-4.3987,1,"Undisclosed Source","Local partner-Other","On 14 January 2023, JNIM militants killed a young man from the Bambara community who was a former Donso/Dozo militiaman in the village of Taga (Djenne, Mopti). The victim was suspected of collaborating with FAMa and Wagner.",1,,1674503639
MLI7966,"13 January 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","JNIM: Group for Support of Islam and Muslims",,2,27,"Civilian targeting",466,"Western Africa",Mali,Gao,Gao,N'tillit,Intahaka,16.2036,-0.4769,1,"Undisclosed Source","Local partner-Other","On 13 January 2023, JNIM militants abducted a man from the Arab Alkanata community at the gold mining site in Intahaka (Gao, Gao).",0,,1673899226
MLI7966,"13 January 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Civilians (Mali)","Arab Ethnic Group (Mali)",7,27,"Civilian targeting",466,"Western Africa",Mali,Gao,Gao,N'tillit,Intahaka,16.2036,-0.4769,1,"Undisclosed Source","Local partner-Other","On 13 January 2023, JNIM militants abducted a man from the Arab Alkanata community at the gold mining site in Intahaka (Gao, Gao).",0,,1673899226
MLI7981,"13 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"Military Forces of Mali (2021-)","Wagner Group",1,17,"Civilian targeting",466,"Western Africa",Mali,Mopti,Djenne,"Togue Mourari",Sogonde,14.297,-4.7273,1,"Undisclosed Source","Local partner-Other","On 13 January 2023, FAMa and Wagner forces conducted an air-supported operation in the village of Sogonde (Djenne, Mopti). Several residents were assaulted.",0,,1673899226
MLI7981,"13 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"Civilians (Mali)",,7,17,"Civilian targeting",466,"Western Africa",Mali,Mopti,Djenne,"Togue Mourari",Sogonde,14.297,-4.7273,1,"Undisclosed Source","Local partner-Other","On 13 January 2023, FAMa and Wagner forces conducted an air-supported operation in the village of Sogonde (Djenne, Mopti). Several residents were assaulted.",0,,1673899226
MLI7982,"13 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"Military Forces of Mali (2021-)","Wagner Group",1,17,"Civilian targeting",466,"Western Africa",Mali,Mopti,Tenenkou,"Ouro Guire",Ganguel,14.3343,-4.7746,1,"Undisclosed Source","Local partner-Other","On 13 January 2023, FAMa and Wagner forces conducted an air-supported operation in the village of Ganguel (Tenenkou, Mopti). Two elderly men were killed and seven people arrested.",2,,1673899226
MLI7982,"13 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"Civilians (Mali)",,7,17,"Civilian targeting",466,"Western Africa",Mali,Mopti,Tenenkou,"Ouro Guire",Ganguel,14.3343,-4.7746,1,"Undisclosed Source","Local partner-Other","On 13 January 2023, FAMa and Wagner forces conducted an air-supported operation in the village of Ganguel (Tenenkou, Mopti). Two elderly men were killed and seven people arrested.",2,,1673899226
MLI8029,"13 January 2023",2023,2,"Political violence","Violence against civilians",Attack,"Military Forces of Mali (2021-)","Wagner Group",1,17,"Civilian targeting",466,"Western Africa",Mali,Mopti,Douentza,Dallah,"Toula Diara",14.8057,-2.5502,2,"Undisclosed Source","Local partner-Other","Around 13 January 2023 (between 12 - 14 January), FAMa and Wagner forces conducted operations and killed 18 people while dozens others went missing in the villages and hamlets of Petel Tiame [near Toula Diara], Koroumin Korou, Dadiem, Kayerde, and Nokara (Douentza, Mopti). Fatalities are split across five events.",3,,1674503639
MLI8029,"13 January 2023",2023,2,"Political violence","Violence against civilians",Attack,"Civilians (Mali)",,7,17,"Civilian targeting",466,"Western Africa",Mali,Mopti,Douentza,Dallah,"Toula Diara",14.8057,-2.5502,2,"Undisclosed Source","Local partner-Other","Around 13 January 2023 (between 12 - 14 January), FAMa and Wagner forces conducted operations and killed 18 people while dozens others went missing in the villages and hamlets of Petel Tiame [near Toula Diara], Koroumin Korou, Dadiem, Kayerde, and Nokara (Douentza, Mopti). Fatalities are split across five events.",3,,1674503639
MLI8030,"13 January 2023",2023,2,"Political violence","Violence against civilians",Attack,"Military Forces of Mali (2021-)","Wagner Group",1,17,"Civilian targeting",466,"Western Africa",Mali,Mopti,Douentza,Haire,Nokara,15.1763,-2.3959,1,"Undisclosed Source","Local partner-Other","Around 13 January 2023 (between 12 - 14 January), FAMa and Wagner forces conducted operations and killed 18 people while dozens others went missing in the villages and hamlets of Nokara, Koroumin Korou, Dadiem, Kayerde, and Petel Tiame [near Toula Diara] (Douentza, Mopti). Fatalities are split across five events.",3,,1674503639
MLI8030,"13 January 2023",2023,2,"Political violence","Violence against civilians",Attack,"Civilians (Mali)",,7,17,"Civilian targeting",466,"Western Africa",Mali,Mopti,Douentza,Haire,Nokara,15.1763,-2.3959,1,"Undisclosed Source","Local partner-Other","Around 13 January 2023 (between 12 - 14 January), FAMa and Wagner forces conducted operations and killed 18 people while dozens others went missing in the villages and hamlets of Nokara, Koroumin Korou, Dadiem, Kayerde, and Petel Tiame [near Toula Diara] (Douentza, Mopti). Fatalities are split across five events.",3,,1674503639
MLI8031,"13 January 2023",2023,2,"Political violence","Violence against civilians",Attack,"Military Forces of Mali (2021-)","Wagner Group",1,17,"Civilian targeting",466,"Western Africa",Mali,Mopti,Douentza,Haire,"Koroumin Korou",14.8105,-2.4805,1,"Undisclosed Source","Local partner-Other","Around 13 January 2023 (between 12 - 14 January), FAMa and Wagner forces conducted operations and killed 18 people while dozens others went missing in the villages and hamlets of Koroumin Korou, Dadiem, Kayerde, Petel Tiame [near Toula Diara], and Nokara (Douentza, Mopti). Fatalities are split across five events.",4,,1674503639
MLI8031,"13 January 2023",2023,2,"Political violence","Violence against civilians",Attack,"Civilians (Mali)",,7,17,"Civilian targeting",466,"Western Africa",Mali,Mopti,Douentza,Haire,"Koroumin Korou",14.8105,-2.4805,1,"Undisclosed Source","Local partner-Other","Around 13 January 2023 (between 12 - 14 January), FAMa and Wagner forces conducted operations and killed 18 people while dozens others went missing in the villages and hamlets of Koroumin Korou, Dadiem, Kayerde, Petel Tiame [near Toula Diara], and Nokara (Douentza, Mopti). Fatalities are split across five events.",4,,1674503639
MLI8032,"13 January 2023",2023,2,"Political violence","Violence against civilians",Attack,"Military Forces of Mali (2021-)","Wagner Group",1,17,"Civilian targeting",466,"Western Africa",Mali,Mopti,Douentza,Haire,Dadiem,14.812,-2.4696,1,"Undisclosed Source","Local partner-Other","Around 13 January 2023 (between 12 - 14 January), FAMa and Wagner forces conducted operations and killed 18 people while dozens others went missing in the villages and hamlets of Dadiem, Koroumin Korou, Kayerde, Petel Tiame [near Toula Diara], and Nokara (Douentza, Mopti). Fatalities are split across five events.",4,,1674503639
MLI8032,"13 January 2023",2023,2,"Political violence","Violence against civilians",Attack,"Civilians (Mali)",,7,17,"Civilian targeting",466,"Western Africa",Mali,Mopti,Douentza,Haire,Dadiem,14.812,-2.4696,1,"Undisclosed Source","Local partner-Other","Around 13 January 2023 (between 12 - 14 January), FAMa and Wagner forces conducted operations and killed 18 people while dozens others went missing in the villages and hamlets of Dadiem, Koroumin Korou, Kayerde, Petel Tiame [near Toula Diara], and Nokara (Douentza, Mopti). Fatalities are split across five events.",4,,1674503639
MLI8033,"13 January 2023",2023,2,"Political violence","Violence against civilians",Attack,"Military Forces of Mali (2021-)","Wagner Group",1,17,"Civilian targeting",466,"Western Africa",Mali,Mopti,Douentza,Haire,Kayerde,14.8174,-2.4017,1,"Undisclosed Source","Local partner-Other","Around 13 January 2023 (between 12 - 14 January), FAMa and Wagner forces conducted operations and killed 18 people while dozens others went missing in the villages and hamlets of Kayerde, Koroumin Korou, Dadiem, Petel Tiame [near Toula Diara], and Nokara (Douentza, Mopti). Fatalities are split across five events.",4,,1674503639
MLI8033,"13 January 2023",2023,2,"Political violence","Violence against civilians",Attack,"Civilians (Mali)",,7,17,"Civilian targeting",466,"Western Africa",Mali,Mopti,Douentza,Haire,Kayerde,14.8174,-2.4017,1,"Undisclosed Source","Local partner-Other","Around 13 January 2023 (between 12 - 14 January), FAMa and Wagner forces conducted operations and killed 18 people while dozens others went missing in the villages and hamlets of Kayerde, Koroumin Korou, Dadiem, Petel Tiame [near Toula Diara], and Nokara (Douentza, Mopti). Fatalities are split across five events.",4,,1674503639
MLI8016,"13 January 2023",2023,1,"Political violence",Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,12,,466,"Western Africa",Mali,Koulikoro,Nara,Nara,Nara,15.1687,-7.2847,1,"Al Zallaqa; Facebook; Maliweb; Twitter; Undisclosed Source","Local partner-Other","On 13 January 2023, JNIM militants killed one policeman and wounded another in the town of Nara (Nara, Koulikoro). JNIM claimed responsibility and said it killed two gendarmes, wounded two others, and captured a light weapon.",1,,1680570807
MLI8016,"13 January 2023",2023,1,"Political violence",Battles,"Armed clash","Police Forces of Mali (2021-)",,1,12,,466,"Western Africa",Mali,Koulikoro,Nara,Nara,Nara,15.1687,-7.2847,1,"Al Zallaqa; Facebook; Maliweb; Twitter; Undisclosed Source","Local partner-Other","On 13 January 2023, JNIM militants killed one policeman and wounded another in the town of Nara (Nara, Koulikoro). JNIM claimed responsibility and said it killed two gendarmes, wounded two others, and captured a light weapon.",1,,1680570807
MLI7980,"12 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"Military Forces of Mali (2021-)","Wagner Group",1,17,"Civilian targeting",466,"Western Africa",Mali,Mopti,Mopti,Sio,Segue,14.4025,-4.1288,2,"Undisclosed Source","Local partner-Other","On 12 January 2023, FAMa and Wagner forces conducted a ground operation and killed five people including three fishers and arrested two others between Segue and Diabi (Mopti, Mopti).",5,,1673899226
MLI7980,"12 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"Civilians (Mali)","Fishers (Mali)",7,17,"Civilian targeting",466,"Western Africa",Mali,Mopti,Mopti,Sio,Segue,14.4025,-4.1288,2,"Undisclosed Source","Local partner-Other","On 12 January 2023, FAMa and Wagner forces conducted a ground operation and killed five people including three fishers and arrested two others between Segue and Diabi (Mopti, Mopti).",5,,1673899226
MLI7985,"12 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Mali)",,3,37,"Civilian targeting",466,"Western Africa",Mali,Gao,Gao,Tilemsi,Aguidouel,16.3175,0.1919,2,"Radio Guintan; Twitter; Undisclosed Source; Whatsapp","Local partner-Other","On 12 January 2023, an unidentified armed group killed a prominent member of the Tuareg community (MNLA deputy commander of the Gourma, assumed off-duty) in the area of Tagoudou, near Aguidouel (Gao, Gao).",1,,1673899226
MLI7985,"12 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"Civilians (Mali)","Tuareg Ethnic Group (Mali); MNLA: National Movement for the Liberation of Azawad",7,37,"Civilian targeting",466,"Western Africa",Mali,Gao,Gao,Tilemsi,Aguidouel,16.3175,0.1919,2,"Radio Guintan; Twitter; Undisclosed Source; Whatsapp","Local partner-Other","On 12 January 2023, an unidentified armed group killed a prominent member of the Tuareg community (MNLA deputy commander of the Gourma, assumed off-duty) in the area of Tagoudou, near Aguidouel (Gao, Gao).",1,,1673899226
MLI7962,"12 January 2023",2023,1,"Political violence","Explosions/Remote violence","Air/drone strike","Military Forces of Mali (2021-)","Wagner Group",1,17,"Civilian targeting",466,"Western Africa",Mali,Mopti,Djenne,"Togue Mourari",Makame,14.246,-4.6973,2,"Undisclosed Source","Local partner-Other","On 12 January 2023, FAMa and Wagner forces conducted an air-supported operation and fired at a pirogue carrying marketgoers on the Niger River near the village of Makame (Djenne, Mopti). Two women were killed and six other persons were severely wounded.",2,,1674503639
MLI7962,"12 January 2023",2023,1,"Political violence","Explosions/Remote violence","Air/drone strike","Civilians (Mali)",,7,17,"Civilian targeting",466,"Western Africa",Mali,Mopti,Djenne,"Togue Mourari",Makame,14.246,-4.6973,2,"Undisclosed Source","Local partner-Other","On 12 January 2023, FAMa and Wagner forces conducted an air-supported operation and fired at a pirogue carrying marketgoers on the Niger River near the village of Makame (Djenne, Mopti). Two women were killed and six other persons were severely wounded.",2,,1674503639
MLI8022,"12 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"Islamic State (Sahel)",,2,27,"Civilian targeting",466,"Western Africa",Mali,Menaka,Inekar,Inekar,Igadou,16.0633,3.6873,1,"Undisclosed Source","Local partner-Other","On 12 January 2023, IS Sahel militants killed three Dawsahak pastoralist men and seized their livestock in the village of Igadou (Inekar, Menaka).",3,,1674503639
MLI8022,"12 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"Civilians (Mali)","Dawsahak Ethnic Group (Mali); Pastoralists (Mali)",7,27,"Civilian targeting",466,"Western Africa",Mali,Menaka,Inekar,Inekar,Igadou,16.0633,3.6873,1,"Undisclosed Source","Local partner-Other","On 12 January 2023, IS Sahel militants killed three Dawsahak pastoralist men and seized their livestock in the village of Igadou (Inekar, Menaka).",3,,1674503639
MLI8002,"12 January 2023",2023,1,"Political violence",Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,23,,466,"Western Africa",Mali,Koulikoro,Kati,Mande,Forentoumou,12.5041,-8.1618,1,"Al Zallaqa; Twitter; Undisclosed Source; Whatsapp","Local partner-Other","On 12 January 2023, JNIM militants aboard three armed pickup trucks attacked the forest guard station of Forentoumou (Kati, Koulikoro). There were no casualties. The militants vandalized the post. Several forest guards stationed at the post were reported as unreachable. JNIM claimed responsibility and said it captured a light weapon, ammunition, two motorcycles, and equipment.",0,,1680570807
MLI8002,"12 January 2023",2023,1,"Political violence",Battles,"Armed clash","Forest Guards (Mali)",,3,23,,466,"Western Africa",Mali,Koulikoro,Kati,Mande,Forentoumou,12.5041,-8.1618,1,"Al Zallaqa; Twitter; Undisclosed Source; Whatsapp","Local partner-Other","On 12 January 2023, JNIM militants aboard three armed pickup trucks attacked the forest guard station of Forentoumou (Kati, Koulikoro). There were no casualties. The militants vandalized the post. Several forest guards stationed at the post were reported as unreachable. JNIM claimed responsibility and said it captured a light weapon, ammunition, two motorcycles, and equipment.",0,,1680570807
MLI7984,"11 January 2023",2023,1,"Political violence",Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,24,,466,"Western Africa",Mali,Segou,Niono,Siribala,Siribala,14.0432,-6.0618,2,"Undisclosed Source","Local partner-Other","On 11 January 2023, JNIM and Donso militiamen clashed between Siribala and Fiebougou (Niono, Segou). Six militiamen were killed, others wounded and taken prisoners. Several weapons and motorcycles were also seized by the JNIM militants.",6,,1673899226
MLI7984,"11 January 2023",2023,1,"Political violence",Battles,"Armed clash","Dozo Communal Militia (Mali)",,4,24,,466,"Western Africa",Mali,Segou,Niono,Siribala,Siribala,14.0432,-6.0618,2,"Undisclosed Source","Local partner-Other","On 11 January 2023, JNIM and Donso militiamen clashed between Siribala and Fiebougou (Niono, Segou). Six militiamen were killed, others wounded and taken prisoners. Several weapons and motorcycles were also seized by the JNIM militants.",6,,1673899226
MLI8024,"11 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"JNIM: Group for Support of Islam and Muslims",,2,27,"Civilian targeting",466,"Western Africa",Mali,Segou,Tominian,Timissa,Djamakan,13.6366,-4.1436,1,"Undisclosed Source","Local partner-Other","On 11 January 2023, presumed JNIM militants killed a Dozo militia leader (assumed off-duty) in the village of Djamakan (Tominian, Segou).",1,,1674503639
MLI8024,"11 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"Civilians (Mali)","Dozo Communal Militia (Mali)",7,27,"Civilian targeting",466,"Western Africa",Mali,Segou,Tominian,Timissa,Djamakan,13.6366,-4.1436,1,"Undisclosed Source","Local partner-Other","On 11 January 2023, presumed JNIM militants killed a Dozo militia leader (assumed off-duty) in the village of Djamakan (Tominian, Segou).",1,,1674503639
MLI8038,"11 January 2023",2023,2,"Political violence","Violence against civilians",Attack,"Unidentified Armed Group (Mali)",,3,37,"Civilian targeting",466,"Western Africa",Mali,Kayes,Bafoulabe,Tomora,Bambila,14.3094,-10.2983,1,"Studio Tamani",National,"Around 11 January 2023 (week of), an unidentified armed group killed a pastoralist man in Bambila (Bafoulabe, Kayes).",1,,1674503639
MLI8038,"11 January 2023",2023,2,"Political violence","Violence against civilians",Attack,"Civilians (Mali)","Pastoralists (Mali)",7,37,"Civilian targeting",466,"Western Africa",Mali,Kayes,Bafoulabe,Tomora,Bambila,14.3094,-10.2983,1,"Studio Tamani",National,"Around 11 January 2023 (week of), an unidentified armed group killed a pastoralist man in Bambila (Bafoulabe, Kayes).",1,,1674503639
MLI7967,"11 January 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","JNIM: Group for Support of Islam and Muslims",,2,27,"Civilian targeting",466,"Western Africa",Mali,Mopti,Bandiagara,"Bara Sara",Parou,14.1891,-3.7488,2,"Le Pays Dogon; Studio Tamani; Twitter; Undisclosed Source","Local partner-Other","On 11 January 2023, presumed JNIM militants abducted several men, including two transport company owners, and seized two communal transport vehicles (minibuses) between Parou and Songobia (Bandiagara, Mopti). Some of the abducted were released soon after, while at least six were kept in captivity and released on 26 January 2023.",0,,1675706204
MLI7967,"11 January 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Civilians (Mali)","Labor Group (Mali)",7,27,"Civilian targeting",466,"Western Africa",Mali,Mopti,Bandiagara,"Bara Sara",Parou,14.1891,-3.7488,2,"Le Pays Dogon; Studio Tamani; Twitter; Undisclosed Source","Local partner-Other","On 11 January 2023, presumed JNIM militants abducted several men, including two transport company owners, and seized two communal transport vehicles (minibuses) between Parou and Songobia (Bandiagara, Mopti). Some of the abducted were released soon after, while at least six were kept in captivity and released on 26 January 2023.",0,,1675706204
MLI7990,"11 January 2023",2023,1,"Political violence",Battles,"Armed clash","JNIM: Group for Support of Islam and Muslims",,2,12,,466,"Western Africa",Mali,Segou,San,Kava,Kimparana,12.837,-4.9258,1,"Al Zallaqa; Facebook; Koutiala Observateur Infos; Twitter; Whatsapp","New media-National","On 11 January 2023, JNIM militants attacked a security post in Kimparana (San, Segou). One gendarme was killed and the post burned. JNIM claimed responsibility and showed two AK rifles, a motorcycle, and ammunition said captured.",1,,1680570807
MLI7990,"11 January 2023",2023,1,"Political violence",Battles,"Armed clash","Police Forces of Mali (2021-) Gendarmerie",,1,12,,466,"Western Africa",Mali,Segou,San,Kava,Kimparana,12.837,-4.9258,1,"Al Zallaqa; Facebook; Koutiala Observateur Infos; Twitter; Whatsapp","New media-National","On 11 January 2023, JNIM militants attacked a security post in Kimparana (San, Segou). One gendarme was killed and the post burned. JNIM claimed responsibility and showed two AK rifles, a motorcycle, and ammunition said captured.",1,,1680570807
MLI7968,"10 January 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","JNIM: Group for Support of Islam and Muslims",,2,27,"Civilian targeting",466,"Western Africa",Mali,Gao,Gao,N'tillit,Ntillit,15.5461,-0.4606,1,"Undisclosed Source","Local partner-Other","On 10 January 2023, JNIM militants abducted six persons, vandalized shops belonging to members of the Arab community, and seized livestock in the village of Ntillit (Gao, Gao). Three of the abducted were subsequently released.",0,,1673899226
MLI7968,"10 January 2023",2023,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Civilians (Mali)","Labor Group (Mali); Arab Ethnic Group (Mali)",7,27,"Civilian targeting",466,"Western Africa",Mali,Gao,Gao,N'tillit,Ntillit,15.5461,-0.4606,1,"Undisclosed Source","Local partner-Other","On 10 January 2023, JNIM militants abducted six persons, vandalized shops belonging to members of the Arab community, and seized livestock in the village of Ntillit (Gao, Gao). Three of the abducted were subsequently released.",0,,1673899226
MLI7976,"10 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"Islamic State (Sahel)",,2,27,"Civilian targeting",466,"Western Africa",Mali,Gao,Ansongo,Bara,Bara,15.8171,0.325,1,"Studio Tamani; Twitter; Undisclosed Source","Local partner-Other","On 10 January 2023, IS Sahel militants aboard motorcycles killed one pastoralist man, wounded another, and stripped people of their belongings at the market in the village of Bara (Ansongo, Gao).",1,,1673899226
MLI7976,"10 January 2023",2023,1,"Political violence","Violence against civilians",Attack,"Civilians (Mali)","Pastoralists (Mali)",7,27,"Civilian targeting",466,"Western Africa",Mali,Gao,Ansongo,Bara,Bara,15.8171,0.325,1,"Studio Tamani; Twitter; Undisclosed Source","Local partner-Other","On 10 January 2023, IS Sahel militants aboard motorcycles killed one pastoralist man, wounded another, and stripped people of their belongings at the market in the village of Bara (Ansongo, Gao).",1,,1673899226
